file,recon,ssim,ssim11,ssim_norm,ssim_norm11,ssim_mean_baseline,ncc,l2,clipped_fraction,pre_clamp_min,pre_clamp_max,ctrl_ssim,ctrl_ssim11,ctrl_ssim_norm,ctrl_margin,ctrl_margin_norm,weight_change,delta_w_effective_rank,feature_stability,ntk_passed,finetune_activation,loss_type,n_steps,rank,seed,lr,n_per_class,anchor_alpha,dataset,source,finetune_optimizer,verify_weight
exp_b_T1_flowers_r8_s42_a149_leaky_relu_npc5_vw5.pth,lora,0.30903536081314087,0.3180980384349823,0.30449095368385315,0.3488888144493103,0.3421907424926758,1337.60546875,4.817287445068359,0.0,0.10706494985265581,0.7502451555828799,0.197244793176651,0.1783439815044403,0.18529479205608368,0.11179056763648987,0.11919616162776947,0.02262453996221275,7,0.9485730305243596,False,leaky_relu,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_mish.pth,lora,0.043985310941934586,0.04690788686275482,0.08886121213436127,0.0654633566737175,0.6573425531387329,1461.53662109375,21.628746032714844,0.7257652878761292,-0.9039260597899773,1.6941205770235641,0.01676785945892334,0.018472744151949883,0.016236163675785065,0.027217451483011246,0.0726250484585762,0.035093871899270865,2,0.981690872766263,False,mish,l2,1,8,42,0.01,1,0.0,flowers,,,
exp_b_T1_flowers_r8_s42_a149_mish_npc5_vw5.pth,lora,0.1449742615222931,0.142806738615036,0.1755753755569458,0.1649746596813202,0.3421907424926758,1486.101318359375,13.848773002624512,0.3970663249492645,-0.8054805714461362,1.6462746652537068,0.08786897361278534,0.06471389532089233,0.13831186294555664,0.05710528790950775,0.03726351261138916,0.016733248204770745,8,0.9984759979392657,False,mish,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_relu.pth,lora,0.685187578201294,0.7387630343437195,0.6723051071166992,0.742283046245575,0.6573425531387329,552.84375,2.546037435531616,0.0,0.035860456951004316,0.7213043070297291,0.46618199348449707,0.5147651433944702,0.4403292238712311,0.21900558471679688,0.23197588324546814,0.04457801970756946,2,0.8215889186459078,False,relu,l2,1,8,42,0.01,1,0.0,flowers,all,sgd,1.0
exp_b_T1_flowers_r8_s42_a149_relu_npc5_vw5.pth,lora,0.31170666217803955,0.32141274213790894,0.307486355304718,0.35211294889450073,0.3421907424926758,1327.1519775390625,4.7910661697387695,0.0,0.10279656821552804,0.7588687811198606,0.19704756140708923,0.17842929065227509,0.18569418787956238,0.11465910077095032,0.12179216742515564,0.02268219978279853,7,0.9472958620385896,False,relu,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_selu.pth,lora,0.7892671823501587,0.8488911986351013,0.7831408977508545,0.8527612686157227,0.6573425531387329,170.53204345703125,1.7555780410766602,0.0,0.01910151285081317,0.7470801498127834,0.5228400826454163,0.5842380523681641,0.4993610382080078,0.26642709970474243,0.2837798595428467,0.1349252340952049,2,0.7661114032762706,False,selu,l2,1,8,42,0.01,1,0.0,flowers,,,
exp_b_T1_flowers_r8_s42_a149_selu_npc5_vw5.pth,lora,0.3173743486404419,0.3284057080745697,0.3088894784450531,0.3590383529663086,0.3421907424926758,1234.652099609375,4.675822734832764,0.0,0.09967397822586521,0.7401443336039262,0.20512938499450684,0.18955282866954803,0.18895049393177032,0.11224496364593506,0.11993898451328278,0.0642397071264175,5,0.9590097039534918,False,selu,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_sigmoid.pth,lora,0.537749171257019,0.5983018279075623,0.5420511364936829,0.6009243130683899,0.6573425531387329,1333.414306640625,3.5496068000793457,0.008928571827709675,-0.11282203101214779,1.1339929344710362,0.3578260838985443,0.4123588800430298,0.3512803316116333,0.17992308735847473,0.19077080488204956,0.00654246758025671,2,0.9997259496058927,True,sigmoid,l2,1,8,42,0.01,1,0.0,flowers,,,
exp_b_T1_flowers_r8_s42_a149_sigmoid_npc5_vw5.pth,lora,0.2733907103538513,0.2790110111236572,0.2611411511898041,0.303605318069458,0.3421907424926758,1556.00390625,5.036838054656982,0.0,0.11009470335523758,0.7069918995512631,0.18841782212257385,0.17062397301197052,0.17428836226463318,0.08497288823127747,0.0868527889251709,0.006192151314938293,8,0.999739561215765,True,sigmoid,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_silu.pth,lora,0.04557202383875847,0.05146269127726555,0.09513082355260849,0.07551029324531555,0.6573425531387329,1462.721923828125,21.016738891601562,0.6906887888908386,-0.9039233140418811,1.693728943217744,0.017077423632144928,0.02201664447784424,0.02133774198591709,0.02849460020661354,0.0737930815666914,0.023907900739209807,2,0.991525548260402,False,silu,l2,1,8,42,0.01,1,0.0,flowers,,,
exp_b_T1_flowers_r8_s42_a149_silu_npc5_vw5.pth,lora,0.24446240067481995,0.24460113048553467,0.2507851719856262,0.26328524947166443,0.3421907424926758,1533.223388671875,6.623741149902344,0.04426020383834839,-0.5097631395741895,1.591387019520695,0.14709749817848206,0.1352616250514984,0.17205935716629028,0.09736490249633789,0.07872581481933594,0.011194819837515078,8,0.9993474413385365,False,silu,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_softplus.pth,lora,0.5411937236785889,0.5951127409934998,0.5448657274246216,0.5969704389572144,0.6573425531387329,1285.5628662109375,3.764967441558838,0.025510204955935478,-0.24101149630583507,1.3165686165728006,0.3840533196926117,0.4374784827232361,0.3791200518608093,0.15714040398597717,0.16574567556381226,0.032896136063849835,2,0.9935093270174997,False,softplus,l2,1,8,42,0.01,1,0.0,flowers,,,
exp_b_T1_flowers_r8_s42_a149_softplus_npc5_vw5.pth,lora,0.1527538150548935,0.13554535806179047,0.1850336641073227,0.162541002035141,0.3421907424926758,1626.994384765625,13.46045970916748,0.28354591131210327,-0.7946401034779942,1.6462750051126893,0.10937614738941193,0.07916481792926788,0.13778814673423767,0.04337766766548157,0.04724551737308502,0.028244460184653056,6,0.994549992676189,False,softplus,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_flowers_r8_s42_a149_tanh.pth,lora,0.017036492004990578,0.012465067207813263,0.1389555037021637,0.09243705868721008,0.6573425531387329,1477.060546875,22.010568618774414,0.7863520383834839,-0.9117680784341052,1.6725562611378666,0.04461668059229851,0.047551244497299194,0.18305663764476776,-0.02758018858730793,-0.044101133942604065,0.07865046174130626,2,0.920047330973389,False,tanh,l2,1,8,42,0.01,1,0.0,flowers,,,
exp_b_T1_flowers_r8_s42_a149_tanh_npc5_vw5.pth,lora,0.15810704231262207,0.15775658190250397,0.19816654920578003,0.18620970845222473,0.3421907424926758,1477.978271484375,13.360153198242188,0.3565050959587097,-0.8009817354924859,1.64305197015979,0.08925937116146088,0.07776820659637451,0.15000680088996887,0.0688476711511612,0.04815974831581116,0.038061632328344,5,0.9943729769670038,False,tanh,l2,1,8,42,0.01,5,0.0,flowers,all,sgd,5.0
exp_b_T1_full_free_s42_a149.pth,full,0.719342052936554,0.6609070301055908,0.749497652053833,0.6745721697807312,0.7630242109298706,1464.0517578125,4.956414699554443,0.5497449040412903,-0.3265017441867267,1.2384713447788456,0.5964958667755127,0.4707906246185303,0.17958024144172668,0.12284618616104126,0.5699174106121063,0.024983868644015726,2,0.7494568388995299,False,,l2,1,,42,0.01,1,,mnist,,,
exp_b_T1_full_s42_a149.pth,full,0.9605361223220825,0.984760046005249,0.97319096326828,0.9915546774864197,0.7630242109298706,1.27093505859375,0.23864877223968506,0.45344388484954834,-0.04074915636508375,1.042300004814538,0.6719846725463867,0.5376015901565552,0.18098817765712738,0.2885514497756958,0.7922027856111526,0.024983868644015726,2,0.7494568388995299,False,,l2,1,,42,0.01,1,,mnist,,,
exp_b_T1_full_s42_a149_npc16.pth,full,0.26894161105155945,0.2515423595905304,0.5157825946807861,0.4344004690647125,0.40075942873954773,1463.032470703125,7.315520286560059,0.2900988459587097,-0.6048972887971615,1.5728973337860392,0.23524409532546997,0.20674175024032593,0.44210782647132874,0.03369751572608948,0.0736747682094574,0.0020081127328830553,13,0.9971611813432801,True,,l2,1,,42,0.01,16,0.0,mnist,,,
exp_b_T1_full_s42_a149_npc2.pth,full,0.6394819617271423,0.6734296083450317,0.7738611698150635,0.7782272696495056,0.6738914847373962,788.227294921875,3.0513949394226074,0.39094388484954834,-0.12229377472189855,1.032328528139993,0.4417588710784912,0.36297962069511414,0.20602959394454956,0.19772309064865112,0.5678315758705139,0.014176770221911801,4,0.9095893985891248,False,,l2,1,,42,0.01,2,0.0,mnist,,,
exp_b_T1_full_s42_a149_npc4.pth,full,0.4189126193523407,0.43423032760620117,0.6410106420516968,0.592663049697876,0.566837728023529,1178.1669921875,5.010003089904785,0.3483737111091614,-0.12227003674111399,1.0585599915828383,0.3193615972995758,0.27597886323928833,0.3695383071899414,0.09955102205276489,0.27147233486175537,0.007081105269543054,6,0.9679288516121307,False,,l2,1,,42,0.01,4,0.0,mnist,,,
exp_b_T1_full_s42_a149_npc8.pth,full,0.28129708766937256,0.2949141263961792,0.5408154726028442,0.4846155643463135,0.44787657260894775,1381.9310302734375,6.2303786277771,0.2857142984867096,-0.1222914804553009,1.0646177900541163,0.22876262664794922,0.21646402776241302,0.4065973162651062,0.05253446102142334,0.13421815633773804,0.003079904904759719,8,0.9929158782759482,True,,l2,1,,42,0.01,8,0.0,mnist,,,
exp_b_T1_full_s43_a149.pth,full,0.34031498432159424,0.3814602792263031,0.6332608461380005,0.5946730375289917,0.6961908340454102,1541.3343505859375,6.12516975402832,0.3386479616165161,-0.1159143624488946,1.023603176925925,0.20201319456100464,0.17857535183429718,0.5440094470977783,0.1383017897605896,0.08925139904022217,2.000587456056758e-10,2,0.9999999999999999,True,,l2,1,,43,0.01,1,0.0,mnist,,,
exp_b_T1_full_s43_a149_npc16.pth,full,0.2158837765455246,0.1942863166332245,0.48067793250083923,0.3852122724056244,0.40940842032432556,1530.13671875,7.560108184814453,0.2602040767669678,-0.13010738237200414,1.0348705708764943,0.197402223944664,0.17193904519081116,0.47395989298820496,0.018481552600860596,0.006718039512634277,0.001936036059299351,9,0.997348550323332,True,,l2,1,,43,0.01,16,0.0,mnist,,,
exp_b_T1_full_s43_a149_npc2.pth,full,0.2607988715171814,0.2772848606109619,0.5646553635597229,0.5036206245422363,0.5967914462089539,1529.211669921875,6.579102039337158,0.30612245202064514,-0.12430686370285852,1.0271509339165201,0.21279451251029968,0.20948341488838196,0.5542936325073242,0.048004359006881714,0.010361731052398682,9.954942851430783e-11,4,1.0,True,,l2,1,,43,0.01,2,0.0,mnist,,,
exp_b_T1_full_s43_a149_npc4.pth,full,0.40048113465309143,0.39877527952194214,0.6232037544250488,0.5547168254852295,0.47215166687965393,1139.1064453125,5.442538261413574,0.3081951439380646,-0.11591436244890296,1.025314370051883,0.2716267704963684,0.19511325657367706,0.5067542195320129,0.12885436415672302,0.11644953489303589,0.00627143453466248,2,0.9822053606814259,False,,l2,1,,43,0.01,4,0.0,mnist,,,
exp_b_T1_full_s43_a149_npc8.pth,full,0.3168818950653076,0.32340553402900696,0.5605193376541138,0.49962082505226135,0.4329995810985565,1278.749267578125,6.421180725097656,0.28595343232154846,-0.26123067606441924,1.1768124386961518,0.23496952652931213,0.1891631931066513,0.4812055230140686,0.08191236853599548,0.07931381464004517,0.002725306332882579,5,0.9965482120132503,True,,l2,1,,43,0.01,8,0.0,mnist,,,
exp_b_T1_full_s44_a149.pth,full,0.38054439425468445,0.4446123242378235,0.6675338745117188,0.6086702346801758,0.7227872610092163,1530.94189453125,5.76961088180542,0.34183672070503235,-0.11952206396006308,1.053572172056541,0.21003521978855133,0.1970786154270172,0.37204796075820923,0.17050917446613312,0.2954859137535095,8.660195265415949e-05,2,0.9999506229589885,True,,l2,1,,44,0.01,1,0.0,mnist,,,
exp_b_T1_full_s44_a149_npc16.pth,full,0.26490288972854614,0.24419312179088593,0.49282407760620117,0.4131599962711334,0.42932695150375366,1487.1138916015625,7.459451198577881,0.2936065196990967,-0.47987153008759914,1.2519232679645453,0.2317165583372116,0.19784915447235107,0.4413866102695465,0.033186331391334534,0.05143746733665466,0.0017874208171529367,11,0.9985134010614742,True,,l2,1,,44,0.01,16,0.0,mnist,,,
exp_b_T1_full_s44_a149_npc2.pth,full,0.623699963092804,0.6432957053184509,0.7500561475753784,0.7186478972434998,0.5905003547668457,785.5794677734375,3.5999090671539307,0.3890306055545807,-0.1195220636611096,1.0325264242878962,0.38056737184524536,0.24308347702026367,0.29333800077438354,0.2431325912475586,0.4567181468009949,0.01213806360280782,2,0.9605764334175569,False,,l2,1,,44,0.01,2,0.0,mnist,,,
exp_b_T1_full_s44_a149_npc4.pth,full,0.41313910484313965,0.42383575439453125,0.63295978307724,0.576501190662384,0.492693156003952,1176.4097900390625,5.660025596618652,0.3214285671710968,-0.11952206396081369,1.0461763473569938,0.2752276360988617,0.2071923017501831,0.37900590896606445,0.13791146874427795,0.25395387411117554,0.004764591763568278,2,0.988662065545465,False,,l2,1,,44,0.01,4,0.0,mnist,,,
exp_b_T1_full_s44_a149_npc8.pth,full,0.4002617597579956,0.4084451496601105,0.6140754222869873,0.5661020278930664,0.4273524284362793,1111.4810791015625,5.6385626792907715,0.3156887888908386,-0.6382487164100604,1.3876929456943392,0.27247974276542664,0.20972475409507751,0.3875807821750641,0.12778201699256897,0.22649464011192322,0.0036110063021558237,6,0.9957290046300069,True,,l2,1,,44,0.01,8,0.0,mnist,,,
exp_b_T1_r16_free_s123_a10000.pth,lora,0.5232394337654114,0.5020021200180054,0.6726800203323364,0.61138916015625,0.7474428415298462,1560.35888671875,5.253421306610107,0.3711734712123871,-0.12006562331417725,1.0686433796295478,0.37888485193252563,0.31086236238479614,0.35181987285614014,0.14435458183288574,0.3208601474761963,2.541490345309579e-07,2,0.9999999999990709,True,,l2,1,16,123,0.01,1,,mnist,,,
exp_b_T1_r16_free_s2026_a10000.pth,lora,0.53908371925354,0.509575366973877,0.7534224987030029,0.667066216468811,0.738010048866272,1023.7440795898438,5.343018054962158,0.38966837525367737,-0.06029577060410122,1.0215892601114527,0.3911990225315094,0.29932624101638794,0.587681233882904,0.14788469672203064,0.16574126482009888,0.0032515445064505463,2,0.9810238005867966,False,,l2,1,16,2026,0.01,1,,mnist,,,
exp_b_T1_r16_free_s42_a10000.pth,full,0.9975078105926514,0.9992915391921997,0.9986075162887573,0.9997438192367554,0.7630242109298706,0.03704833984375,0.0325295552611351,0.4241071343421936,-0.004079206030320193,1.004422029997722,0.6918098330497742,0.5392019748687744,0.17604252696037292,0.3056979775428772,0.8225649893283844,0.02498386864401573,2,0.74945683889953,False,,l2,1,16,42,0.01,1,,mnist,,,
exp_b_T1_r16_free_s42_a10000.pth,lora,0.5830597877502441,0.64186030626297,0.7949353456497192,0.817206859588623,0.7630242109298706,188.359375,2.503633975982666,0.375,-0.0949144290580193,1.043888479438549,0.39342764019966125,0.3363255262374878,0.2641366124153137,0.18963214755058289,0.5307987332344055,0.07304594349202055,2,0.6890361844110806,False,,l2,1,16,42,0.01,1,,mnist,,,
exp_b_T1_r16_free_s42_a149.pth,full,0.9943171143531799,0.9982234239578247,0.9967334270477295,0.9993125200271606,0.7630242109298706,0.02862548828125,0.04900423809885979,0.42091837525367737,-0.0028854011323404165,0.9993552654202122,0.6902018785476685,0.538669228553772,0.17497020959854126,0.3041152358055115,0.8217632174491882,0.02492856502813777,2,0.7518247206960298,False,,l2,1,16,42,0.01,1,,mnist,,,
exp_b_T1_r16_free_s42_a149.pth,lora,0.6237121820449829,0.6698339581489563,0.8011353015899658,0.8130180835723877,0.7630242109298706,604.9759521484375,2.7291476726531982,0.3832908272743225,-0.08360519538282916,1.01356536262389,0.4253957271575928,0.3416719436645508,0.2660362720489502,0.19831645488739014,0.5350990295410156,0.07270860178201996,2,0.6933483433693729,False,,l2,1,16,42,0.01,1,,mnist,,,
exp_b_T1_r16_free_s7_a10000.pth,lora,0.5210357904434204,0.5223734378814697,0.6397460103034973,0.5889535546302795,0.6904239654541016,1584.2852783203125,5.878273010253906,0.3169642984867096,-0.10837448682470216,1.0374552601191074,0.31256160140037537,0.18660184741020203,0.4664277136325836,0.20847418904304504,0.1733182966709137,7.043902682692121e-09,2,0.9999999999999993,True,,l2,1,16,7,0.01,1,,mnist,,,
exp_b_T1_r16_free_s999_a10000.pth,lora,0.48835915327072144,0.4804813265800476,0.6872449517250061,0.6158441305160522,0.7062060236930847,1418.5980224609375,5.9326066970825195,0.3341836631298065,-0.1744002766739751,1.0748779950084486,0.37433379888534546,0.3289533853530884,0.5483388304710388,0.11402535438537598,0.13890612125396729,3.7647314672151095e-11,2,1.0,True,,l2,1,16,999,0.01,1,,mnist,,,
exp_b_T1_r16_s42_a10000.pth,lora,0.7689934968948364,0.725990891456604,0.8289073705673218,0.7687852382659912,0.7630242109298706,107.11883544921875,3.7236831188201904,0.4770408272743225,-0.0504829360612957,0.9990375355999174,0.5939527750015259,0.4529981017112732,0.43332958221435547,0.17504072189331055,0.3955777883529663,0.05809451310313515,2,0.7361208175570009,False,,l2,1,16,42,0.01,1,,mnist,,,
exp_b_T1_r16_s42_a149.pth,lora,0.43434399366378784,0.46129775047302246,0.6563270092010498,0.6439110040664673,0.7630242109298706,957.859375,4.853546619415283,0.4272959232330322,-0.6489957943321196,1.2127538231102626,0.3195515275001526,0.2791633605957031,0.30950501561164856,0.11479246616363525,0.34682199358940125,0.05809451310313515,2,0.7361208175570009,False,,l2,1,16,42,0.01,1,,mnist,,,
exp_b_T1_r32_free_s123_a10000.pth,lora,0.5059183239936829,0.4896067976951599,0.6688503623008728,0.607969343662262,0.7474428415298462,1577.494873046875,5.257254600524902,0.3743622303009033,-0.12279605951360438,1.0697741541956804,0.3620917499065399,0.30050724744796753,0.3507300913333893,0.14382657408714294,0.3181202709674835,1.8601043643125865e-07,2,0.9999999999995137,True,,l2,1,32,123,0.01,1,,mnist,,,
exp_b_T1_r32_free_s2026_a10000.pth,lora,0.5225095152854919,0.5003615617752075,0.7463135719299316,0.6631168127059937,0.738010048866272,822.5958862304688,5.293689727783203,0.39094388484954834,-0.08313407532661544,1.0266947960232817,0.369456946849823,0.2782773971557617,0.5800853371620178,0.15305256843566895,0.16622823476791382,0.002780016339031219,2,0.9851995595326782,False,,l2,1,32,2026,0.01,1,,mnist,,,
exp_b_T1_r32_free_s42_a10000.pth,full,0.9975078105926514,0.9992915391921997,0.9986075162887573,0.9997438192367554,0.7630242109298706,0.03704833984375,0.0325295552611351,0.4241071343421936,-0.004079206030320193,1.004422029997722,0.6918098330497742,0.5392019748687744,0.17604252696037292,0.3056979775428772,0.8225649893283844,0.02498386864401573,2,0.74945683889953,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r32_free_s42_a10000.pth,lora,0.608006477355957,0.652553141117096,0.797022819519043,0.809956431388855,0.7630242109298706,223.032470703125,2.716068744659424,0.3966836631298065,-0.19495137085249117,1.111291610946604,0.43309658765792847,0.37924084067344666,0.3328348994255066,0.17490988969802856,0.4641879200935364,0.049559781868582564,2,0.7571074732713232,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r32_free_s42_a149.pth,full,0.9943171143531799,0.9982234239578247,0.9967334270477295,0.9993125200271606,0.7630242109298706,0.02862548828125,0.04900423809885979,0.42091837525367737,-0.0028854011323404165,0.9993552654202122,0.6902018785476685,0.538669228553772,0.17497020959854126,0.3041152358055115,0.8217632174491882,0.02492856502813777,2,0.7518247206960298,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r32_free_s42_a149.pth,lora,0.6796475648880005,0.6724250316619873,0.8357090950012207,0.787411093711853,0.7630242109298706,65.05792236328125,3.4373090267181396,0.38201531767845154,-0.03476777890671731,0.9943508253011215,0.500701367855072,0.39833760261535645,0.39244335889816284,0.17894619703292847,0.44326573610305786,0.0494451711066996,2,0.7645214778410625,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r32_free_s7_a10000.pth,lora,0.5194212198257446,0.522000789642334,0.6404513120651245,0.5893440246582031,0.6904239654541016,1603.239501953125,5.881287097930908,0.31823980808258057,-0.10786031084825426,1.0374326050994802,0.31086909770965576,0.1859380304813385,0.46711403131484985,0.20855212211608887,0.17333728075027466,5.1001015008780715e-09,2,0.9999999999999997,True,,l2,1,32,7,0.01,1,,mnist,,,
exp_b_T1_r32_free_s999_a10000.pth,lora,0.49799656867980957,0.48624181747436523,0.6968891620635986,0.6224643588066101,0.7062060236930847,1395.915283203125,5.916620254516602,0.3252550959587097,-0.16327912893056293,1.066419481574174,0.38300779461860657,0.3335134983062744,0.5576515197753906,0.114988774061203,0.139237642288208,2.5118867097132234e-11,2,1.0,True,,l2,1,32,999,0.01,1,,mnist,,,
exp_b_T1_r32_s42_a10000.pth,lora,0.6966038942337036,0.697113037109375,0.8255789279937744,0.7911126613616943,0.7630242109298706,158.70526123046875,3.355020523071289,0.4011479616165161,-0.08883674400822522,0.969585323992764,0.5213872790336609,0.4322933554649353,0.39698848128318787,0.17521661520004272,0.42859044671058655,0.05207206962601427,2,0.7374616938373978,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r32_s42_a149.pth,full,0.9605361223220825,0.984760046005249,0.97319096326828,0.9915546774864197,0.7630242109298706,1.27093505859375,0.23864877223968506,0.45344388484954834,-0.04074915636508375,1.042300004814538,0.6719846725463867,0.5376015901565552,0.18098817765712738,0.2885514497756958,0.7922027856111526,0.024983868644015726,2,0.7494568388995299,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r32_s42_a149.pth,lora,0.14748317003250122,0.1316065788269043,0.27886027097702026,0.1962304562330246,0.7630242109298706,1430.7774658203125,12.207117080688477,0.5695152878761292,-1.000124970189945,1.5883882562380855,0.10894782096147537,0.09978827089071274,0.13409627974033356,0.03853534907102585,0.1447639912366867,0.04955978186858256,2,0.7571074732713231,False,,l2,1,32,42,0.01,1,,mnist,,,
exp_b_T1_r4_free_s42_a10000.pth,lora,0.5087670087814331,0.5242101550102234,0.7533888816833496,0.7141354084014893,0.7630242109298706,355.9246520996094,3.818192720413208,0.3979591727256775,-0.10493565725340524,0.9998637239140782,0.3559178113937378,0.2929595708847046,0.31698673963546753,0.1528491973876953,0.4364021420478821,0.12877100062185806,2,0.5821692482977734,False,,l2,1,4,42,0.01,1,,mnist,,,
exp_b_T1_r4_s42_a10000.pth,lora,0.6147830486297607,0.6579791307449341,0.8002498149871826,0.8104807734489441,0.7630242109298706,161.63238525390625,2.7799324989318848,0.3577806055545807,-0.13926649155643148,0.9332766311875902,0.4496602416038513,0.38962066173553467,0.3759814500808716,0.16512280702590942,0.42426836490631104,0.12877100062185806,2,0.5821692482977734,False,,l2,1,4,42,0.01,1,,mnist,,,
exp_b_T1_r64_free_s42_a10000.pth,lora,0.6354348659515381,0.6165862679481506,0.7268895506858826,0.6747686862945557,0.7630242109298706,1388.21240234375,4.182555675506592,0.4878826439380646,-0.22782971984779482,1.1468239195123597,0.5080915093421936,0.4145359694957733,0.22947275638580322,0.12734335660934448,0.49741679430007935,0.03086528781666955,2,0.8130875595374295,False,,l2,1,64,42,0.01,1,,mnist,,,
exp_b_T1_r64_free_s42_a149.pth,full,0.719342052936554,0.6609070301055908,0.749497652053833,0.6745721697807312,0.7630242109298706,1464.0517578125,4.956414699554443,0.5497449040412903,-0.3265017441867267,1.2384713447788456,0.5964958667755127,0.4707906246185303,0.17958024144172668,0.12284618616104126,0.5699174106121063,0.024983868644015726,2,0.7494568388995299,False,,l2,1,64,42,0.01,1,,mnist,,,
exp_b_T1_r64_free_s42_a149.pth,lora,0.26320773363113403,0.28780484199523926,0.37879830598831177,0.3773536682128906,0.7630242109298706,614.161865234375,7.911837100982666,0.5338010191917419,-1.0000379906175736,1.5803998689511958,0.13797959685325623,0.13202518224716187,0.16134902834892273,0.1252281367778778,0.21744927763938904,0.03398269741301754,2,0.7798445999849177,False,,l2,1,64,42,0.01,1,,mnist,,,
exp_b_T1_r64_s42_a10000.pth,lora,0.7140974998474121,0.6967947483062744,0.8281852006912231,0.7738341093063354,0.7630242109298706,123.43878173828125,3.5964903831481934,0.36862245202064514,-0.0813262592489788,0.9921514467641566,0.5494489669799805,0.44169580936431885,0.45875176787376404,0.16464853286743164,0.3694334328174591,0.03086528781666955,2,0.8130875595374295,False,,l2,1,64,42,0.01,1,,mnist,,,
exp_b_T1_r64_s42_a149.pth,full,0.9605361223220825,0.984760046005249,0.97319096326828,0.9915546774864197,0.7630242109298706,1.27093505859375,0.23864877223968506,0.45344388484954834,-0.04074915636508375,1.042300004814538,0.6719846725463867,0.5376015901565552,0.18098817765712738,0.2885514497756958,0.7922027856111526,0.024983868644015726,2,0.7494568388995299,False,,l2,1,64,42,0.01,1,,mnist,,,
exp_b_T1_r64_s42_a149.pth,lora,0.6919534206390381,0.710541844367981,0.7827771902084351,0.7730156183242798,0.7630242109298706,419.210205078125,3.4249181747436523,0.4381377696990967,-0.15551535656607923,1.0478721324599503,0.5341485738754272,0.43732401728630066,0.4105216860771179,0.15780484676361084,0.37225550413131714,0.03398269741301754,2,0.7798445999849177,False,,l2,1,64,42,0.01,1,,mnist,,,
exp_b_T1_r8_free_s0_a10000.pth,full,0.5925594568252563,0.5750390291213989,0.6860169172286987,0.6555638909339905,0.8091709613800049,1621.4725341796875,4.579181671142578,0.43176019191741943,-0.10678537620319949,1.0707242460876623,0.46830472350120544,0.368159681558609,0.3911462426185608,0.1242547333240509,0.29487067461013794,9.570894034102127e-07,2,0.9999999999700268,True,,l2,1,8,0,0.01,1,,mnist,,,
exp_b_T1_r8_free_s0_a10000.pth,lora,0.57740718126297,0.5698608756065369,0.6835089921951294,0.6604587435722351,0.8091709613800049,1635.731689453125,4.590537071228027,0.4068877696990967,-0.09148208500339677,1.0330316003378657,0.45507001876831055,0.3696304261684418,0.3923080861568451,0.12233716249465942,0.2912009060382843,3.449834501405105e-06,2,0.9995980711976524,True,,l2,1,8,0,0.01,1,,mnist,,,
exp_b_T1_r8_free_s0_a149.pth,full,0.5925594568252563,0.5750390291213989,0.6860169172286987,0.6555638909339905,0.8091709613800049,1621.4725341796875,4.579181671142578,0.43176019191741943,-0.10678537620319949,1.0707242460876623,0.46830472350120544,0.368159681558609,0.3911462426185608,0.1242547333240509,0.29487067461013794,9.570894034102127e-07,2,0.9999999999700268,True,,l2,1,8,0,0.01,1,,mnist,,,
exp_b_T1_r8_free_s0_a149.pth,lora,0.57740718126297,0.5698608756065369,0.6835089921951294,0.6604587435722351,0.8091709613800049,1635.731689453125,4.590537071228027,0.4068877696990967,-0.09148208500339677,1.0330316003378657,0.45507001876831055,0.3696304261684418,0.3923080861568451,0.12233716249465942,0.2912009060382843,3.449834501405105e-06,2,0.9995980711976524,True,,l2,1,8,0,0.01,1,,mnist,,,
exp_b_T1_r8_free_s1_a10000.pth,full,0.562207043170929,0.5975288152694702,0.6726599931716919,0.6786340475082397,0.7600963115692139,1572.014404296875,5.342349529266357,0.3348214328289032,-0.12006909910571131,1.055656475201274,0.3960224688053131,0.3367616832256317,0.578427791595459,0.16618457436561584,0.09423220157623291,8.328132473564813e-07,2,0.9999999999843314,True,,l2,1,8,1,0.01,1,,mnist,,,
exp_b_T1_r8_free_s1_a10000.pth,lora,0.5528445839881897,0.596097469329834,0.6718060970306396,0.6878345012664795,0.7600963115692139,1578.3511962890625,5.364055156707764,0.3392857015132904,-0.08913801639641274,1.0410692684450076,0.3895680904388428,0.34120893478393555,0.5849665403366089,0.16327649354934692,0.08683955669403076,4.176459465547077e-06,2,0.9999999997429376,True,,l2,1,8,1,0.01,1,,mnist,,,
